duration,total_ram,free_ram,total_disk,free_disk,processor
140.0,16.0,5.65,256.0,148.36,amd ryzen 7
203.0,16.0,9.94,512.0,211.85,intel i3
86.0,32.0,16.74,256.0,87.85,intel i5
25.0,32.0,15.78,256.0,58.24,amd ryzen 7
161.0,16.0,7.79,256.0,197.41,amd ryzen 5
39.0,32.0,12.55,512.0,310.18,amd ryzen 7
132.0,32.0,17.6,256.0,120.08,intel i3
201.0,16.0,4.57,512.0,282.36,intel i5
271.0,16.0,4.6,512.0,217.85,intel i3
97.0,16.0,9.18,256.0,142.17,intel i7
162.0,16.0,6.07,256.0,178.68,amd ryzen 5
90.0,32.0,17.16,512.0,367.05,amd ryzen 3
181.0,16.0,1.18,512.0,318.83,amd ryzen 7
86.0,32.0,14.54,512.0,294.39,intel i5
288.0,16.0,5.25,256.0,195.63,intel i3
,32.0,16.82,512.0,311.89,amd ryzen 5
28.0,32.0,13.87,512.0,219.43,amd ryzen 7
282.0,16.0,3.96,256.0,72.07,intel i3
25.0,32.0,19.38,256.0,110.52,amd ryzen 7
124.0,32.0,12.08,512.0,388.76,intel i5
156.0,32.0,14.05,256.0,246.0,intel i3
116.0,16.0,7.5,256.0,130.33,intel i7
205.0,16.0,8.36,512.0,355.14,amd ryzen 3
87.0,16.0,12.96,512.0,151.19,amd ryzen 5
279.0,16.0,5.71,256.0,176.82,intel i3
95.0,32.0,15.37,256.0,246.0,amd ryzen 5
124.0,32.0,17.7,512.0,152.29,intel i3
207.0,16.0,8.33,512.0,344.54,amd ryzen 3
290.0,16.0,4.81,256.0,84.15,intel i3
80.0,16.0,15.5,512.0,189.12,amd ryzen 5
190.0,16.0,6.82,512.0,417.37,intel i5
191.0,,6.29,512.0,335.74,intel i5
111.0,16.0,12.86,512.0,248.28,intel i5
36.0,32.0,13.2,512.0,383.84,intel i7
77.0,32.0,11.05,512.0,238.29,intel i7
73.0,32.0,8.58,256.0,173.1,amd ryzen 7
74.0,32.0,11.15,256.0,81.21,amd ryzen 7
207.0,16.0,7.82,512.0,251.86,amd ryzen 3
124.0,32.0,16.28,512.0,311.64,intel i3
52.0,32.0,16.06,256.0,157.29,amd ryzen 5
196.0,16.0,8.93,256.0,91.97,amd ryzen 3
132.0,16.0,9.86,256.0,201.9,amd ryzen 5
251.0,16.0,5.32,512.0,297.85,amd ryzen 3
114.0,16.0,10.56,256.0,39.37,amd ryzen 5
169.0,32.0,14.04,256.0,246.0,intel i3
301.0,16.0,3.27,512.0,274.63,intel i3
283.0,16.0,5.4,512.0,147.57,intel i3
139.0,32.0,13.49,512.0,292.76,amd ryzen 3
109.0,32.0,14.39,512.0,327.09,intel i5
180.0,16.0,12.48,256.0,205.65,intel i3
125.0,32.0,10.62,512.0,260.53,amd ryzen 5
115.0,16.0,7.41,512.0,211.84,intel i7
131.0,16.0,6.79,512.0,301.62,intel i7
181.0,16.0,5.83,512.0,281.56,amd ryzen 5
137.0,16.0,11.53,512.0,386.29,intel i5
181.0,16.0,5.64,512.0,300.57,amd ryzen 5
141.0,16.0,5.13,512.0,,intel i7
160.0,16.0,7.18,256.0,71.2,amd ryzen 5
101.0,16.0,6.09,512.0,190.06,amd ryzen 7
172.0,32.0,16.33,512.0,363.34,intel i3
185.0,16.0,6.32,512.0,312.37,intel i5
25.0,32.0,16.72,256.0,151.91,intel i7
188.0,16.0,6.55,256.0,246.0,intel i5
266.0,16.0,6.41,256.0,82.55,amd ryzen 3
61.0,32.0,15.88,256.0,97.24,amd ryzen 5
155.0,16.0,8.35,256.0,246.0,amd ryzen 5
181.0,16.0,8.6,256.0,195.85,amd ryzen 3
293.0,16.0,4.24,256.0,197.21,intel i3
60.0,16.0,11.24,512.0,230.4,intel i7
115.0,16.0,8.84,256.0,113.5,amd ryzen 5
264.0,16.0,6.0,256.0,96.4,intel i3
128.0,16.0,6.21,512.0,179.09,intel i7
111.0,32.0,13.1,256.0,196.79,amd ryzen 5
147.0,16.0,8.5,512.0,502.0,amd ryzen 5
251.0,16.0,4.76,512.0,319.2,amd ryzen 3
136.0,32.0,16.41,256.0,139.52,intel i5
203.0,16.0,10.35,256.0,125.47,amd ryzen 3
163.0,16.0,8.01,256.0,190.34,intel i5
135.0,16.0,4.81,512.0,349.35,intel i7
100.0,16.0,13.12,256.0,175.55,intel i5
114.0,32.0,17.13,256.0,91.04,amd ryzen 3
70.0,32.0,15.75,512.0,269.05,amd ryzen 5
174.0,16.0,11.53,256.0,125.97,amd ryzen 3
242.0,16.0,7.46,256.0,94.2,intel i3
189.0,32.0,13.9,256.0,84.06,intel i3
225.0,16.0,8.2,256.0,177.35,amd ryzen 3
150.0,16.0,9.96,256.0,122.84,intel i5
158.0,32.0,13.24,512.0,220.77,amd ryzen 3
286.0,16.0,2.0,512.0,244.64,amd ryzen 3
74.0,16.0,8.31,512.0,422.55,amd ryzen 7
225.0,16.0,6.0,256.0,110.69,intel i5
121.0,16.0,6.1,512.0,326.88,intel i7
138.0,16.0,8.79,512.0,360.27,amd ryzen 5
206.0,16.0,5.56,256.0,104.89,intel i5
240.0,16.0,5.14,512.0,306.12,amd ryzen 3
163.0,16.0,6.91,512.0,,intel i5
227.0,16.0,3.24,256.0,74.01,intel i5
234.0,16.0,8.73,512.0,306.39,intel i3
94.0,16.0,6.48,256.0,175.0,amd ryzen 7
28.0,32.0,15.69,256.0,191.6,intel i7
221.0,32.0,11.14,256.0,238.5,intel i3
56.0,32.0,16.54,512.0,271.97,intel i5
150.0,32.0,13.6,512.0,208.15,amd ryzen 3
159.0,16.0,5.64,256.0,93.55,intel i7
186.0,32.0,13.48,512.0,425.65,intel i3
151.0,32.0,16.0,256.0,246.0,amd ryzen 3
144.0,32.0,13.37,256.0,107.88,intel i3
239.0,16.0,8.95,256.0,97.93,intel i3
142.0,32.0,16.71,256.0,224.97,intel i3
202.0,,10.83,512.0,165.84,intel i3
203.0,16.0,6.11,512.0,354.96,intel i5
160.0,16.0,9.64,512.0,273.77,intel i5
232.0,16.0,6.22,256.0,137.72,intel i3
77.0,16.0,8.02,256.0,136.3,amd ryzen 7
148.0,32.0,10.82,512.0,311.44,intel i5
82.0,32.0,15.67,256.0,216.32,intel i5
161.0,16.0,9.03,256.0,117.75,intel i5
206.0,16.0,4.14,256.0,103.17,intel i5
185.0,16.0,6.64,256.0,171.66,intel i5
215.0,16.0,9.56,512.0,260.05,intel i3
151.0,32.0,15.3,256.0,194.56,intel i3
74.0,32.0,12.47,512.0,259.63,intel i7
197.0,16.0,9.75,512.0,231.87,amd ryzen 3
25.0,32.0,15.59,256.0,69.51,amd ryzen 7
111.0,16.0,10.64,256.0,114.47,intel i7
233.0,16.0,9.05,512.0,195.4,amd ryzen 3
74.0,32.0,11.3,256.0,156.24,intel i7
152.0,16.0,4.0,256.0,10.0,
213.0,32.0,12.2,256.0,97.61,intel i3
213.0,16.0,9.54,256.0,,intel i3
25.0,32.0,17.39,512.0,324.45,amd ryzen 7
98.0,32.0,11.42,512.0,183.8,amd ryzen 5
122.0,32.0,16.55,256.0,153.8,amd ryzen 3
115.0,16.0,5.51,512.0,321.04,amd ryzen 7
96.0,16.0,9.44,256.0,173.48,amd ryzen 7
127.0,32.0,11.91,512.0,243.88,intel i5
238.0,16.0,7.27,256.0,204.61,amd ryzen 3
25.0,32.0,17.24,256.0,246.0,amd ryzen 7
159.0,32.0,12.85,512.0,273.71,intel i3
60.0,32.0,15.17,512.0,265.46,amd ryzen 5
159.0,32.0,12.37,256.0,144.78,amd ryzen 3
191.0,32.0,12.11,256.0,173.16,intel i3
101.0,32.0,17.97,256.0,214.12,amd ryzen 3
239.0,16.0,5.91,256.0,180.73,amd ryzen 3
141.0,16.0,10.15,512.0,313.18,intel i5
254.0,16.0,7.38,256.0,97.45,intel i3
155.0,32.0,15.14,256.0,147.43,
35.0,32.0,13.94,512.0,296.01,intel i7
195.0,16.0,5.26,256.0,71.22,amd ryzen 5
196.0,16.0,11.03,256.0,195.16,intel i3
219.0,16.0,4.23,512.0,207.4,intel i5
144.0,32.0,16.23,256.0,246.0,intel i3
128.0,32.0,14.41,512.0,261.5,amd ryzen 3
104.0,16.0,,256.0,121.88,intel i7
67.0,16.0,10.02,256.0,60.42,amd ryzen 7
106.0,16.0,9.76,256.0,141.54,intel i7
243.0,16.0,6.45,256.0,112.27,amd ryzen 3
196.0,16.0,11.78,256.0,185.98,amd ryzen 3
193.0,32.0,11.77,256.0,118.42,intel i3
156.0,16.0,4.31,256.0,128.67,intel i7
179.0,16.0,11.47,512.0,285.61,intel i3
69.0,32.0,10.09,256.0,235.15,amd ryzen 7
151.0,16.0,7.7,512.0,234.99,intel i7
101.0,16.0,8.34,256.0,69.85,amd ryzen 7
187.0,16.0,5.89,512.0,315.6,intel i5
249.0,16.0,5.96,512.0,208.25,amd ryzen 3
200.0,16.0,5.12,256.0,170.96,intel i5
,16.0,8.78,256.0,108.38,intel i7
216.0,16.0,10.27,256.0,174.57,intel i3
153.0,16.0,11.23,512.0,280.78,intel i5
168.0,16.0,8.24,512.0,277.43,intel i5
104.0,16.0,7.56,256.0,161.96,amd ryzen 7
133.0,16.0,7.79,256.0,40.15,intel i7
132.0,16.0,6.41,512.0,348.78,intel i7
167.0,16.0,3.51,512.0,375.65,intel i7
124.0,32.0,11.29,256.0,206.2,amd ryzen 5
163.0,16.0,7.67,512.0,301.99,intel i5
79.0,32.0,15.31,256.0,246.0,intel i5
85.0,32.0,19.38,512.0,252.27,amd ryzen 3
136.0,16.0,10.34,512.0,371.86,
166.0,16.0,6.99,256.0,186.33,intel i5
145.0,16.0,7.13,256.0,205.71,amd ryzen 5
80.0,32.0,13.73,512.0,349.09,amd ryzen 5
77.0,32.0,,512.0,225.7,amd ryzen 5
233.0,16.0,8.58,512.0,311.99,intel i3
147.0,16.0,4.77,512.0,245.39,intel i7
136.0,16.0,2.75,256.0,82.74,
149.0,32.0,15.77,512.0,315.64,intel i3
86.0,16.0,9.81,512.0,285.37,intel i7
25.0,32.0,15.24,512.0,262.96,amd ryzen 7
123.0,32.0,12.25,512.0,222.28,intel i5
97.0,16.0,8.09,512.0,408.37,amd ryzen 7
247.0,16.0,8.08,256.0,10.0,intel i3
53.0,32.0,12.44,256.0,71.99,intel i7
82.0,16.0,7.6,512.0,247.97,amd ryzen 7
123.0,32.0,14.77,512.0,347.85,intel i5
224.0,16.0,8.03,512.0,415.83,amd ryzen 3
186.0,32.0,13.56,512.0,355.65,intel i3
201.0,16.0,6.45,256.0,246.0,amd ryzen 5
117.0,16.0,9.7,256.0,124.37,intel i7
171.0,32.0,13.64,512.0,285.15,amd ryzen 3
86.0,16.0,9.94,512.0,338.03,intel i7
104.0,16.0,6.78,512.0,236.04,amd ryzen 7
137.0,16.0,8.53,512.0,285.17,amd ryzen 5
154.0,32.0,16.09,512.0,238.08,intel i3
117.0,16.0,5.75,256.0,81.03,intel i7
61.0,32.0,12.97,512.0,353.38,intel i7
149.0,32.0,16.72,256.0,108.26,intel i3
25.0,32.0,14.94,256.0,92.0,intel i7
25.0,32.0,13.87,512.0,165.74,amd ryzen 7
115.0,16.0,7.57,512.0,211.85,intel i7
44.0,32.0,13.81,512.0,233.55,intel i7
240.0,16.0,8.65,512.0,204.81,intel i3
80.0,16.0,10.16,512.0,,amd ryzen 7
239.0,32.0,9.1,512.0,390.64,intel i3
172.0,32.0,14.99,256.0,109.66,
254.0,16.0,6.72,256.0,122.79,intel i3
25.0,32.0,13.68,256.0,158.47,intel i7
50.0,32.0,13.79,512.0,363.13,intel i7
176.0,16.0,7.49,512.0,377.85,intel i5
49.0,32.0,17.65,512.0,274.19,intel i5
95.0,16.0,9.84,256.0,76.33,intel i7
162.0,32.0,13.26,512.0,281.67,intel i3
25.0,32.0,14.68,256.0,92.84,amd ryzen 7
185.0,32.0,12.79,256.0,192.41,intel i3
38.0,32.0,14.15,512.0,289.12,intel i7
86.0,32.0,12.99,512.0,195.38,amd ryzen 5
25.0,32.0,16.11,512.0,294.31,intel i7
43.0,32.0,12.98,256.0,198.78,amd ryzen 7
269.0,16.0,7.62,256.0,17.38,intel i3
25.0,32.0,14.6,256.0,160.35,amd ryzen 7
207.0,,4.52,256.0,122.88,amd ryzen 5
131.0,16.0,10.66,256.0,85.82,intel i5
49.0,32.0,13.2,512.0,280.77,intel i7
243.0,16.0,8.03,512.0,290.55,intel i3
62.0,16.0,12.6,256.0,158.37,intel i7
182.0,16.0,12.2,256.0,164.13,intel i3
170.0,16.0,6.62,256.0,182.55,amd ryzen 5
25.0,32.0,16.4,512.0,392.32,intel i7
182.0,32.0,15.01,256.0,72.34,intel i3
25.0,32.0,14.61,256.0,229.71,amd ryzen 7
33.0,32.0,15.17,256.0,214.12,amd ryzen 7
110.0,16.0,8.56,256.0,,intel i7
95.0,32.0,12.6,512.0,199.19,intel i5
196.0,16.0,6.56,512.0,308.61,intel i5
181.0,16.0,12.34,256.0,52.52,amd ryzen 3
151.0,16.0,3.27,512.0,246.9,intel i7
137.0,16.0,10.58,512.0,338.48,amd ryzen 5
46.0,32.0,17.52,256.0,201.47,
285.0,16.0,4.56,256.0,163.8,intel i3
48.0,32.0,13.66,256.0,140.26,amd ryzen 7
257.0,16.0,6.25,512.0,291.07,intel i3
216.0,16.0,10.62,512.0,216.0,intel i3
256.0,16.0,6.33,256.0,10.0,amd ryzen 3
105.0,16.0,6.21,512.0,404.47,intel i7
179.0,16.0,5.54,256.0,149.04,amd ryzen 5
240.0,16.0,7.59,256.0,175.03,intel i3
238.0,16.0,9.08,256.0,219.84,intel i3
236.0,16.0,9.36,256.0,198.29,intel i3
193.0,16.0,5.48,256.0,189.53,amd ryzen 5
87.0,16.0,12.03,512.0,237.77,amd ryzen 5
130.0,16.0,8.88,256.0,132.72,amd ryzen 5
25.0,32.0,17.46,256.0,90.2,intel i7
194.0,32.0,13.22,256.0,153.44,intel i3
66.0,32.0,11.03,256.0,208.97,amd ryzen 7
126.0,16.0,3.68,256.0,51.96,amd ryzen 7
157.0,16.0,8.59,256.0,113.58,intel i5
133.0,16.0,5.25,512.0,311.85,amd ryzen 7
208.0,16.0,6.97,512.0,272.6,amd ryzen 3
69.0,32.0,11.83,512.0,,intel i7
119.0,32.0,17.62,256.0,173.39,intel i3
263.0,16.0,7.52,256.0,57.34,intel i3
229.0,16.0,8.51,256.0,202.18,amd ryzen 3
108.0,32.0,18.16,256.0,123.25,amd ryzen 3
163.0,16.0,5.54,256.0,181.62,intel i7
73.0,32.0,,256.0,214.9,intel i5
124.0,16.0,6.6,256.0,92.78,intel i7
193.0,16.0,5.86,256.0,133.8,intel i5
192.0,16.0,6.18,256.0,154.7,intel i5
232.0,16.0,3.32,512.0,106.08,amd ryzen 3
212.0,32.0,12.22,512.0,274.88,intel i3
251.0,16.0,7.58,512.0,315.49,intel i3
208.0,16.0,5.65,256.0,108.04,intel i5
273.0,16.0,5.69,512.0,395.08,intel i3
265.0,16.0,6.18,512.0,307.67,intel i3
136.0,32.0,17.48,512.0,,intel i3
113.0,16.0,5.25,256.0,192.83,amd ryzen 7
100.0,16.0,11.49,512.0,351.36,amd ryzen 5
75.0,16.0,9.24,256.0,97.36,intel i7
91.0,16.0,8.81,256.0,60.6,amd ryzen 7
88.0,16.0,9.13,256.0,121.83,amd ryzen 7
283.0,16.0,5.19,512.0,,intel i3
125.0,16.0,10.36,512.0,260.98,intel i5
86.0,16.0,8.63,512.0,253.47,intel i7
102.0,16.0,7.04,512.0,328.73,amd ryzen 7
27.0,32.0,15.21,512.0,258.95,intel i7
92.0,16.0,7.13,256.0,,amd ryzen 7
44.0,32.0,15.32,512.0,299.95,intel i7
171.0,16.0,11.36,512.0,338.59,amd ryzen 3
75.0,32.0,16.48,256.0,90.52,intel i5
249.0,16.0,5.43,256.0,118.55,
194.0,16.0,5.98,512.0,348.79,intel i5
199.0,16.0,6.96,256.0,246.0,intel i5
168.0,16.0,6.32,256.0,246.0,amd ryzen 5
162.0,16.0,10.14,256.0,79.67,amd ryzen 5
130.0,16.0,4.45,256.0,135.07,amd ryzen 7
152.0,16.0,9.82,256.0,201.22,intel i5
25.0,32.0,,256.0,101.08,intel i7
25.0,32.0,15.65,512.0,240.75,amd ryzen 7
185.0,16.0,9.19,256.0,228.19,intel i5
181.0,16.0,7.02,512.0,286.36,intel i5
147.0,16.0,5.4,512.0,378.29,intel i7
137.0,16.0,9.19,256.0,143.93,amd ryzen 5
119.0,16.0,5.52,256.0,246.0,amd ryzen 7
165.0,32.0,14.05,256.0,246.0,intel i3
25.0,32.0,18.23,256.0,78.98,amd ryzen 7
259.0,,4.97,256.0,221.14,intel i3
261.0,16.0,5.5,512.0,364.62,amd ryzen 3
185.0,32.0,11.95,256.0,197.89,intel i3
198.0,16.0,6.63,512.0,328.78,intel i5
147.0,16.0,9.72,256.0,104.25,intel i5
282.0,16.0,7.4,256.0,140.87,intel i3
131.0,16.0,,512.0,293.75,amd ryzen 5
77.0,16.0,9.01,256.0,117.5,amd ryzen 7
73.0,32.0,,256.0,83.49,intel i5
157.0,16.0,7.81,256.0,97.17,intel i5
255.0,16.0,6.15,512.0,307.28,amd ryzen 3
95.0,16.0,7.74,512.0,307.29,intel i7
141.0,16.0,6.12,256.0,100.58,amd ryzen 7
121.0,32.0,13.05,256.0,216.94,amd ryzen 5
89.0,32.0,14.95,256.0,126.34,intel i5
241.0,16.0,8.51,512.0,273.48,amd ryzen 3
147.0,16.0,9.59,256.0,105.0,intel i5
26.0,32.0,14.49,512.0,295.46,amd ryzen 7
69.0,32.0,14.34,512.0,196.76,amd ryzen 5
192.0,16.0,8.78,256.0,176.49,intel i5
278.0,16.0,5.27,256.0,84.85,intel i3
73.0,16.0,9.63,512.0,249.15,amd ryzen 7
158.0,32.0,12.78,256.0,193.91,
174.0,16.0,,256.0,176.36,intel i3
151.0,16.0,5.5,512.0,329.71,intel i7
25.0,32.0,14.27,512.0,368.51,amd ryzen 7
121.0,16.0,12.42,256.0,120.47,intel i5
137.0,16.0,7.77,256.0,127.26,amd ryzen 5
192.0,32.0,14.12,512.0,282.68,intel i3
288.0,16.0,5.25,512.0,247.29,amd ryzen 7
183.0,16.0,3.53,512.0,210.53,intel i7
189.0,16.0,4.7,512.0,258.1,amd ryzen 5
232.0,16.0,8.25,256.0,108.92,amd ryzen 3
214.0,16.0,5.29,512.0,255.77,intel i5
209.0,16.0,7.39,256.0,81.23,amd ryzen 3
185.0,16.0,6.85,256.0,10.0,intel i5
271.0,16.0,3.54,256.0,131.35,
155.0,32.0,13.69,256.0,191.17,amd ryzen 3
593.0,16.0,7.75,256.0,123.13,intel i3
155.0,16.0,9.72,512.0,275.15,intel i5
99.0,16.0,8.83,256.0,119.54,intel i7
91.0,32.0,15.96,256.0,246.0,intel i5
161.0,16.0,7.55,256.0,201.23,amd ryzen 5
144.0,32.0,13.08,256.0,10.0,amd ryzen 3
44.0,32.0,,256.0,125.54,intel i7
149.0,16.0,4.05,256.0,76.06,intel i7
71.0,32.0,14.89,256.0,166.8,amd ryzen 5
193.0,16.0,5.73,256.0,141.61,intel i5
35.0,32.0,17.03,512.0,391.98,amd ryzen 5
151.0,32.0,15.56,256.0,108.29,intel i3
132.0,16.0,9.84,256.0,193.72,intel i5
69.0,32.0,9.94,256.0,92.03,amd ryzen 7
159.0,16.0,8.93,512.0,314.02,amd ryzen 5
201.0,16.0,9.62,256.0,199.15,amd ryzen 3
177.0,32.0,14.88,512.0,287.94,intel i3
199.0,16.0,9.57,512.0,204.33,amd ryzen 3
180.0,32.0,14.21,256.0,174.43,intel i3
228.0,16.0,4.31,256.0,147.16,intel i5
170.0,16.0,2.96,256.0,72.21,amd ryzen 7
84.0,16.0,8.96,512.0,307.83,intel i7
88.0,32.0,15.82,512.0,293.2,intel i5
101.0,16.0,8.03,256.0,183.81,intel i7
79.0,16.0,10.02,256.0,174.79,amd ryzen 7
115.0,16.0,6.22,256.0,156.65,amd ryzen 7
267.0,16.0,3.23,512.0,266.74,amd ryzen 3
345.0,16.0,1.41,256.0,92.84,intel i3
206.0,16.0,11.62,512.0,334.99,intel i3
225.0,16.0,4.74,256.0,132.54,intel i5
25.0,32.0,16.59,512.0,231.48,intel i7
281.0,16.0,2.75,512.0,218.23,amd ryzen 3
177.0,16.0,4.69,256.0,133.38,amd ryzen 5
46.0,32.0,13.97,256.0,192.25,intel i7
78.0,16.0,11.39,256.0,73.89,intel i7
241.0,16.0,3.11,512.0,266.49,intel i5
125.0,16.0,5.1,512.0,306.67,amd ryzen 7
195.0,16.0,11.2,512.0,253.29,amd ryzen 3
57.0,32.0,14.34,256.0,92.64,intel i7
89.0,16.0,7.73,256.0,170.66,
89.0,32.0,18.25,256.0,203.01,amd ryzen 3
211.0,16.0,4.84,256.0,45.18,intel i5
103.0,16.0,8.89,512.0,301.4,intel i7
239.0,16.0,8.36,256.0,96.99,
134.0,16.0,5.89,256.0,84.33,amd ryzen 7
195.0,32.0,,256.0,153.8,intel i3
116.0,32.0,11.41,256.0,231.15,intel i5
63.0,16.0,10.35,512.0,360.43,amd ryzen 7
137.0,32.0,14.74,512.0,379.5,amd ryzen 3
138.0,16.0,6.49,256.0,210.78,intel i7
122.0,16.0,5.21,256.0,118.01,amd ryzen 7
107.0,16.0,7.41,512.0,287.84,intel i7
272.0,16.0,6.13,512.0,364.72,intel i3
219.0,16.0,4.18,256.0,177.2,amd ryzen 3
95.0,32.0,16.15,512.0,316.71,amd ryzen 3
41.0,32.0,12.49,512.0,333.21,amd ryzen 7
80.0,16.0,8.59,512.0,302.39,amd ryzen 7
152.0,16.0,7.72,256.0,44.41,amd ryzen 5
166.0,16.0,8.89,512.0,298.65,intel i5
51.0,32.0,13.4,512.0,281.87,intel i7
97.0,16.0,8.22,256.0,150.09,intel i7
25.0,32.0,13.41,512.0,239.2,amd ryzen 7
38.0,32.0,,256.0,,amd ryzen 7
244.0,16.0,3.91,256.0,244.54,amd ryzen 3
142.0,16.0,5.44,512.0,167.2,intel i7
108.0,16.0,8.83,512.0,219.85,intel i7
170.0,16.0,5.29,256.0,187.73,amd ryzen 5
41.0,32.0,19.83,256.0,172.41,intel i5
87.0,32.0,12.99,256.0,151.23,amd ryzen 5
73.0,32.0,12.32,256.0,223.14,amd ryzen 5
238.0,16.0,8.7,256.0,153.14,intel i3
25.0,32.0,14.4,256.0,218.62,amd ryzen 7
97.0,32.0,12.33,512.0,279.84,amd ryzen 5
213.0,16.0,8.18,512.0,213.97,amd ryzen 3
210.0,16.0,6.06,512.0,272.57,intel i5
114.0,16.0,8.42,512.0,370.65,intel i7
184.0,16.0,6.32,512.0,241.82,intel i5
,32.0,18.77,256.0,167.39,amd ryzen 7
113.0,16.0,9.61,512.0,386.85,intel i7
211.0,16.0,4.25,512.0,362.06,intel i5
25.0,32.0,14.47,256.0,102.2,amd ryzen 7
112.0,16.0,6.08,256.0,14.23,intel i7
244.0,16.0,5.94,256.0,63.04,amd ryzen 3
69.0,32.0,14.54,256.0,177.4,amd ryzen 5
216.0,16.0,6.65,512.0,265.08,intel i5
98.0,16.0,6.41,256.0,91.95,amd ryzen 7
39.0,32.0,13.26,512.0,289.47,amd ryzen 7
40.0,32.0,12.29,512.0,280.47,amd ryzen 7
198.0,16.0,4.87,256.0,204.58,intel i5
152.0,32.0,13.79,512.0,301.09,amd ryzen 3
226.0,16.0,2.93,256.0,161.12,intel i5
232.0,16.0,8.73,256.0,30.06,intel i3
298.0,16.0,4.76,512.0,282.27,intel i3
263.0,16.0,5.51,256.0,102.75,intel i3
191.0,16.0,8.49,512.0,405.64,amd ryzen 3
75.0,32.0,11.49,256.0,170.1,intel i7
80.0,16.0,,512.0,293.74,amd ryzen 7
178.0,32.0,14.95,256.0,41.99,intel i3
54.0,32.0,16.56,512.0,256.86,amd ryzen 5
154.0,16.0,5.15,256.0,198.52,amd ryzen 7
151.0,16.0,9.39,256.0,85.15,intel i5
183.0,16.0,9.27,512.0,221.82,amd ryzen 3
210.0,16.0,5.02,256.0,123.71,intel i5
191.0,16.0,4.37,512.0,261.56,intel i5
25.0,,21.55,512.0,221.05,intel i7
126.0,16.0,7.57,256.0,90.73,intel i7
293.0,16.0,4.74,256.0,204.67,intel i3
235.0,,6.95,512.0,237.32,amd ryzen 3
179.0,16.0,10.45,512.0,312.77,amd ryzen 3
96.0,32.0,13.77,256.0,170.41,amd ryzen 5
136.0,32.0,16.8,512.0,373.52,amd ryzen 3
261.0,16.0,6.84,512.0,,intel i3
226.0,16.0,8.58,256.0,91.31,amd ryzen 3
90.0,16.0,7.1,512.0,206.07,amd ryzen 7
263.0,16.0,4.9,256.0,,amd ryzen 3
218.0,16.0,8.97,256.0,189.96,amd ryzen 3
91.0,32.0,14.95,256.0,48.94,intel i5
25.0,32.0,15.05,256.0,26.18,amd ryzen 7
93.0,16.0,7.1,512.0,176.38,amd ryzen 7
231.0,16.0,8.66,256.0,225.5,intel i3
177.0,16.0,8.21,512.0,246.15,intel i5
84.0,16.0,10.71,256.0,147.22,amd ryzen 7
213.0,16.0,9.09,256.0,174.15,amd ryzen 3
25.0,32.0,16.89,256.0,48.34,intel i7
86.0,16.0,8.46,256.0,150.13,amd ryzen 7
88.0,16.0,9.04,512.0,307.17,amd ryzen 7
152.0,32.0,15.4,256.0,26.5,intel i3
101.0,16.0,8.81,,198.29,intel i7
107.0,16.0,9.5,512.0,307.87,intel i7
170.0,16.0,8.92,256.0,228.58,intel i5
91.0,32.0,14.03,256.0,115.04,intel i5
141.0,16.0,5.24,256.0,215.84,intel i7
278.0,16.0,3.13,256.0,246.0,amd ryzen 3
221.0,16.0,6.18,256.0,156.83,amd ryzen 3
69.0,32.0,12.3,512.0,352.48,intel i7
264.0,16.0,3.33,256.0,12.76,amd ryzen 3
178.0,16.0,6.32,256.0,62.01,amd ryzen 5
71.0,32.0,13.05,256.0,193.63,intel i7
143.0,32.0,14.77,512.0,159.8,amd ryzen 3
183.0,32.0,13.85,256.0,78.67,intel i3
128.0,32.0,15.02,256.0,186.26,amd ryzen 3
,16.0,6.12,512.0,368.16,intel i5
177.0,32.0,13.46,256.0,194.83,amd ryzen 3
241.0,16.0,,512.0,,intel i3
25.0,32.0,12.41,512.0,366.14,amd ryzen 7
274.0,16.0,,512.0,324.23,amd ryzen 3
144.0,16.0,3.65,256.0,161.78,amd ryzen 7
142.0,16.0,7.23,512.0,205.58,amd ryzen 5
150.0,32.0,11.61,256.0,135.03,intel i5
218.0,16.0,8.91,256.0,54.95,intel i3
67.0,16.0,9.73,256.0,201.2,amd ryzen 7
90.0,16.0,7.96,256.0,128.74,amd ryzen 7
164.0,32.0,14.69,512.0,153.92,intel i3
146.0,32.0,9.87,512.0,165.77,amd ryzen 5
260.0,16.0,4.78,512.0,131.62,intel i3
25.0,32.0,17.39,256.0,60.17,amd ryzen 7
411.0,32.0,11.9,512.0,,amd ryzen 3
77.0,32.0,14.26,256.0,207.38,amd ryzen 5
241.0,16.0,8.33,256.0,91.12,intel i3
157.0,32.0,15.55,512.0,424.71,intel i3
193.0,16.0,7.2,256.0,44.45,intel i5
121.0,16.0,6.16,512.0,284.28,amd ryzen 7
187.0,16.0,5.33,512.0,362.84,amd ryzen 5
108.0,32.0,14.85,512.0,344.75,intel i3
25.0,32.0,15.39,512.0,289.47,amd ryzen 7
91.0,32.0,14.36,512.0,247.04,amd ryzen 5
124.0,16.0,6.55,256.0,96.42,amd ryzen 7
71.0,32.0,11.62,256.0,219.65,intel i7
25.0,32.0,14.15,512.0,458.42,intel i7
244.0,16.0,5.35,512.0,215.75,amd ryzen 3
59.0,32.0,14.28,512.0,224.32,intel i7
250.0,16.0,4.92,256.0,119.37,amd ryzen 3
171.0,16.0,4.98,512.0,283.96,intel i7
193.0,16.0,11.87,512.0,346.01,amd ryzen 3
